FundID,FundName,FundStyle,GeoMandate,Beta,AUM,AUM_Increase,pAlphaSrp_3yr
5776,Sandler Offshore Fund,Long Short Equities,North America,0.0415167665078019,111000000,1,1.25923853877054
6357,Quantitative Global Program,CTA/Managed Futures,Global,-0.0289187165067686,2086000000,1,1.49282619818743
6503,Sandler Associates,Long Short Equities,North America,0.0425654256288636,150000000,1,1.32866440776723
6540,KWK Partners LP,Arbitrage,North America,0.0174468057411517,201000000,1,4.58533547439286
6735,Brookdale International Partners LP,Arbitrage,Global,0.0591677340159018,733000000,1,2.77275010120183
6856,Brookdale Global Opportunity Fund,Arbitrage,Global,0.0537305045094694,451000000,1,2.58624379406615
7216,Parallax Fund LP,Relative Value,Global,-0.268169938941942,870000000,1,1.67347767959558
7728,OCCO Eastern European Fund - Class A USD,Long Short Equities,Emerging Markets,0.192733700818948,471000000,1,0.889544702658368
8858,Stratus Fund Ltd - Class B Shares (USD Standard Leverage),Multi-Strategy,Global,0.0464706272068695,235000000,1,0.96074535540164
9328,The Cassiopeia Fund - Class B USD,Relative Value,Global,-0.00767784298690668,332000000,1,0.763107426155484
9457,Stratus Fund Ltd - Class C Shares (USD 1.5x Leverage),Multi-Strategy,Global,0.086136612203094,235000000,1,0.959559588073139
9513,Janus Henderson Octanis Fund - Class A USD,Long Short Equities,Global,0.0757341306850781,123000000,1,1.14475797079217
14425,Paloma Partners LLC,Multi-Strategy,Global,0.146177605939883,5555999740,1,1.60769975716708
16685,Quantitative Global 3x Fund LLC,CTA/Managed Futures,Global,-0.11396632742406,407000000,1,1.53151677297256
16698,Waterfall Eden Fund LP,Distressed Debt,Global,0.0391436103542624,2670000130,1,1.59049911594985
17492,LH Asian Trade Finance Fund Ltd - Class A,Others,Asia ex Japan,0.00218322987369799,408000000,1,11.1374388952128
18073,Tenor Opportunity Fund,Arbitrage,North America,0.195097589351452,589000000,1,1.36818923582953
18606,Sector Healthcare Fund - Class A USD,Long Short Equities,Global,0.0550593102864572,655000000,1,1.93744741068219
20076,Simplex Value Up Trust - USD Unhedged,Bottom-Up,Japan,0.177382899391613,539000000,1,0.831917505159118
21862,Millburn Multi-Markets Trading LP,CTA/Managed Futures,Global,-0.104338320569933,476000000,1,1.04556118460027
22848,Waterfall Eden Fund Ltd,Distressed Debt,Global,0.0417595093005742,2670000130,1,1.77420435851571
23024,Sandler Plus Domestic Fund LP,Long Short Equities,North America,0.101253955813909,200000000,1,1.32040630980392
23025,Sandler Plus Offshore Fund Ltd,Long Short Equities,North America,0.100782587114581,158000000,1,1.27965578579996
25223,Segantii Asia-Pacific Equity Multi-Strategy Fund,Multi-Strategy,Asia inc Japan,-0.019313449327944,2108999940,1,1.48017621101941
25442,Harvest Small Cap Partners,Long Short Equities,North America,-0.0801276526151567,418000000,1,0.753619178822851
26387,Pinpoint Multi-Strategy Master Fund - Class A,Multi-Strategy,Asia inc Japan,0.167362856497028,382000000,1,1.20113620795743
26915,DUNN World Monetary and Agriculture (WMA) Program,CTA/Managed Futures,Global,-0.364732130196896,570000000,1,0.813890394658822
27047,Waterfall Victoria Fund LP,Distressed Debt,Global,0.0125821639509952,823000000,1,5.17534904945758
27049,Waterfall Victoria Fund Ltd,Distressed Debt,Global,0.0202362962699824,823000000,1,4.98246918751262
27258,AAM Absolute Return Fund Plc - USD,Long Short Equities,Global,-0.205767923921618,192000000,1,1.05550310500909
27501,The Kawa Offshore Feeder Fund,Multi-Strategy,Global,0.0752343365213247,272000000,1,1.09474132773621
27712,Green Court Greater China Long/Short Equity Fund Ltd,Long Short Equities,Greater China,0.162761400967222,180000000,1,1.40996025062199
28209,W Financial Fund LP,Others,North America,0.0190801115810229,275000000,1,19.5881950108919
28215,Victory Arcadia Fund - Class A USD,Others,Global,-0.0162815265195566,566000000,1,3.70959542779719
28523,UMJ Kotoshiro Fund - USD,Long Short Equities,Japan,0.182863291759808,343000000,1,0.785673288126401
28538,CS IRIS Low Volatility - QI USD,Others,Global,0.0144308629484829,1404000000,1,6.24414094164516
28543,CS IRIS Balanced - QI USD,Others,Global,0.0257806590522643,1711000060,1,4.19478272554388
28558,CS IRIS Enhanced - QI USD,Others,Global,0.0570619779829892,296000000,1,1.99106005143828
28801,Quantitative Tactical Aggressive Fund LLC,Others,North America,-0.252369559980128,1208999940,1,1.11914618057475
29307,Securis I Fund,Others,Global,-0.0223242805199584,1700000000,1,3.47426830820941
29326,Renaissance Institutional Equities Fund,Long Short Equities,North America,0.246709883611489,18324000800,1,1.49926723989183
29477,400 Capital Credit Opportunities Fund LP,Fixed Income,Global,0.106636797396235,926000000,1,0.766737303838036
29488,The Cambridge Strategy - Emerging Markets Currency Alpha Programme,Multi-Strategy,Emerging Markets,0.0152979817155739,142000000,1,0.979950789399806
29751,SPM Structured Servicing Holdings,Fixed Income,North America,0.0465347512501005,761000000,1,0.752620290950437
30145,Luxembourg Life Fund - Long Term Growth Fund - A Class,Fixed Income,Global,-0.0518890765981102,667000000,1,12.4802893043533
30218,Parallax Offshore Investors Fund Ltd,Relative Value,Global,-0.127207929691799,1106000000,1,0.86839365906923
30355,Leadenhall Value Insurance Linked Investments Fund Plc - Class C USD,Others,Global,0.0158764351384869,1016000000,1,2.93515943094708
30414,Akito Fund USD - Class A Series 1,Long Short Equities,Japan,-0.00608421096671704,973000000,1,2.78999352802113
30705,Barak Structured Trade Finance Fund,Fixed Income,Middle East & Africa,-0.000919758932371016,567000000,1,19.0774962657292
31062,LCJ FX Fund - Class A USD,Macro,Global,-0.0265904518125011,104000000,1,1.04043518669821
31074,Dorsal Capital Partners LP,Long Short Equities,North America,0.111688506368184,2166000130,1,1.79230429888649
31093,Stratus Feeder Ltd - Class B Shares (USD Standard Leverage),Multi-Strategy,Global,0.079730872346911,2244999940,1,0.842688670943177
31225,MW Japan Market Neutral Fund - Class A USD,Long Short Equities,Japan,0.0565066355731105,1003000000,1,2.18580846783137
31340,Ancile Fund (Cayman) Ltd - Class B,Diversified Debt,Emerging Markets,0.00916703887299174,132000000,1,6.11370073431596
31497,Veritas Global Real Return Fund - A USD,Long Short Equities,Global,0.227789216934731,283000000,1,1.51313945444315
