FundID,FundName,FundStyle,GeoMandate,Beta,AUM,AUM_Increase,pAlphaSrp_3yr
5584,Graham Global Investment Fund Ltd - Proprietary Matrix Series A,Multi-Strategy,Global,-0.0343171198487612,967000000,1,1.09406502721301
5701,Providence MBS Offshore Fund Ltd,Fixed Income,North America,0.0519908012526834,1616000000,1,2.78208595563548
5725,Owl Creek Overseas Fund Ltd,Event Driven,Global,0.147389294915347,3254000130,1,0.80632724103008
5793,Gruss Global Investors Ltd - Class A USD,Multi-Strategy,Global,0.13735189860596,660000000,1,1.0206468357545
5794,Gruss Offshore Arbitrage Fund Ltd - Class A USD,Arbitrage,Global,0.112497159899102,185000000,1,0.77288298700788
5798,Haidar Jupiter International Ltd,Macro,Global,0.201734052283115,125000000,1,1.39587914812584
5852,IIG Trade Opportunities Fund NV - Class A Investor Shares,Others,Global,0.00551528230669007,335000000,1,34.9672530070889
5924,Bridgewater Pure Alpha 12% Volatility Strategy,Multi-Strategy,Global,-0.117455521583799,9749999620,1,2.43758135902019
5944,Lynx Fund I (Master Fund) Ltd,Fixed Income,North America,0.0402319177838717,182000000,1,3.07191422628209
5958,AlphaBridge Fixed Income Fund Ltd,Fixed Income,North America,0.0221171674684279,148000000,1,4.57930947020812
6036,Gabelli Associates Fund LP,Arbitrage,North America,0.141550254088451,211000000,1,0.922161913035252
6112,Gruss Global Investors LP - Class A USD,Multi-Strategy,Global,0.137363364709466,309000000,1,1.03614862559158
6152,MKP Credit LP,Fixed Income,Global,0.0396380964348973,2339000060,1,1.0953665798768
6293,NuWave Investment Partners LP,CTA/Managed Futures,Global,-0.479212975428806,275000000,1,0.906347290533126
6300,Owl Creek II LP,Event Driven,Global,0.129389968321487,1099000060,1,0.797086231357547
6320,Haidar Jupiter Fund LLC,Macro,Global,0.201802054374894,125000000,1,1.39034742043705
6503,Sandler Associates,Long Short Equities,North America,0.0214727661945568,390000000,1,3.55374271034181
6534,Spectrum Global Diversified Program,CTA/Managed Futures,North America,-0.051616348078875,265000000,1,1.03331827171745
6540,KWK Partners LP,Arbitrage,North America,0.0276520658504296,144000000,1,8.25858281260819
6640,Argonaut Macro Partnership LP,Macro,North America,-0.118631260722159,329000000,1,0.953031805549695
6735,Brookdale International Partners LP,Arbitrage,Global,0.0725319668994244,817000000,1,1.8962617262467
6856,Brookdale Global Opportunity Fund,Arbitrage,Global,0.0693583375721481,369000000,1,1.81820957702685
6892,Twin Securities LP,Event Driven,North America,0.152671720941235,205000000,1,0.819232266908728
6997,FORT Global Contrarian LP,CTA/Managed Futures,Global,0.0186220448505908,135000000,1,1.26227012978939
7216,Parallax Fund LP,Relative Value,Global,-0.300653745284313,257000000,1,1.78920975398805
7222,Platinum Partners Value Arbitrage Fund (USA) LP,Multi-Strategy,Global,0.126872989477227,705000000,1,5.01734527361711
7303,GAMut Investments,Multi-Strategy,Global,-0.0334665675873073,462000000,1,0.813222258326404
7334,MKP Opportunity Offshore Ltd,Macro,Global,-0.0744311260041842,1924000000,1,1.47710077929418
7352,Platinum Partners Value Arbitrage Fund (International) Ltd,Multi-Strategy,Global,0.127173411335724,705000000,1,5.01836156216023
7388,QFS Currency Fund Ltd,Macro,Global,0.0741414541514177,122000000,1,0.968854379184171
7413,Equilibria Japan Fund Ltd - USD,Long Short Equities,Japan,0.102275292113781,521000000,1,1.70770902796027
7446,Providence MBS Fund LP,Fixed Income,North America,0.0521552720153237,1616000000,1,2.76797822721887
7667,Forum Global Opportunities Fund Ltd,Macro,Global,-0.407085027096969,343000000,1,3.07603501471587
7672,Altegris Winton Futures Fund LP Class B,CTA/Managed Futures,Global,-0.13285597337447,830000000,1,0.844580029114801
7685,Estlander & Partners Global Markets Program,CTA/Managed Futures,Global,0.00401839145675772,126000000,1,1.08614905104047
7707,Aspect Diversified Fund - Class A USD,CTA/Managed Futures,Global,-0.200992091967906,1216000000,1,0.983540618573847
7895,UFG Russia Select,Long Short Equities,Eastern Europe & Russia,-0.130676923004366,168000000,1,3.29846289778218
7915,The Winton Fund Ltd - Tranche B (USD),Multi-Strategy,Global,-0.110177602847558,10396000300,1,1.19698925580287
7963,Valu-Trac Strategic Fund (USD),CTA/Managed Futures,Global,0.0397218479701579,283000000,1,0.822855841719245
8036,BlueCrest Capital International Fund,Relative Value,Global,0.104268782431743,7026999810,1,2.44353869188416
8125,Lyxor Epsilon Managed Futures - Class A USD,CTA/Managed Futures,Global,-0.136607347877015,192000000,1,0.770104083744252
8465,Abaco Financials Fund - USD,Long Short Equities,Global,0.0933076460975877,326000000,1,1.46701816397929
8666,North MaxQ Macro Fund - Class A USD,Macro,Global,-0.175685484722911,152000000,1,1.02666416838239
8766,GAM Global Rates Hedge Fund - USD,Fixed Income,Global,0.108507295634968,238000000,1,0.91559697180345
8858,Stratus Fund Ltd - Class B Shares (USD Standard Leverage),Multi-Strategy,Global,0.0572617794925842,354000000,1,1.23122120272618
8901,Aviva Investors Alternative Funds PCC Ltd G7 Fixed Income Fund - USD,Fixed Income,Europe,-0.0592235413947054,696000000,1,1.88827371369594
9144,Mojna Alpha Master Fund - USD,Long Short Equities,Europe,0.000988304686196393,110000000,1,1.34805174916671
9328,The Cassiopeia Fund - Class B USD,Relative Value,Global,-0.00765066339064135,499000000,1,1.33096562113817
9399,Beach Horizon Fund Ltd - USD,CTA/Managed Futures,Global,-0.305607371584386,877000000,1,1.04784640455312
9457,Stratus Fund Ltd - Class C Shares (USD 1.5x Leverage),Multi-Strategy,Global,0.111325870689923,354000000,1,1.33998041823388
9469,Granada Europe Fund Ltd - USD,Long Short Equities,Europe,-0.178071834025318,217000000,1,0.791036292453408
9478,Oceanic Hedge Fund - Class A,Long Short Equities,Global,0.0298436902600264,1563000060,1,0.79796295419174
9513,Janus Henderson Octanis Fund - Class A USD,Long Short Equities,Global,0.0256289096220487,557000000,1,1.16725737271984
10339,LIM Japan Event Fund - USD Series 1,Multi-Strategy,Japan,0.223030948258665,142000000,1,1.24338466333012
10383,Boronia Diversified Program,CTA/Managed Futures,Global,-0.232531368035365,563000000,1,0.822815822745099
