FundID,FundName,FundStyle,GeoMandate,Beta,AUM,AUM_Increase,pAlphaSrp_3yr
5573,Mondiale Trading Program 1X,CTA/Managed Futures,Global,0.00592566192658201,341000000,1,1.22778827450653
5725,Owl Creek Overseas Fund Ltd,Event Driven,Global,0.221937721596746,1963000060,1,1.81859970098518
5776,Sandler Offshore Fund,Long Short Equities,North America,0.0323293696588424,117000000,1,0.776007090602804
5793,Gruss Global Investors Ltd - Class A USD,Multi-Strategy,Global,0.138740890749376,541000000,1,1.5952826999101
5798,Haidar Jupiter International Ltd,Macro,Global,0.176021575920715,325000000,1,1.24476481608249
5852,IIG Trade Opportunities Fund NV - Class A Investor Shares,Others,Global,0.00277537349218554,314000000,1,8.13734174499578
5866,Twin Offshore Ltd,Event Driven,North America,0.159443688258073,426000000,1,0.976648282518522
5924,Bridgewater Pure Alpha 12% Volatility Strategy,Multi-Strategy,Global,-0.0883329876615428,10908999700,1,1.27496639995416
6043,Midway Market Neutral Fund LLC,Fixed Income,North America,0.229063755523964,743000000,1,1.87287198927174
6112,Gruss Global Investors LP - Class A USD,Multi-Strategy,Global,0.138669078776381,260000000,1,1.64103132253788
6152,MKP Credit LP,Fixed Income,Global,0.0740567064786127,3632000000,1,2.00241362881202
6300,Owl Creek II LP,Event Driven,Global,0.205800961109193,900000000,1,1.9178888478408
6320,Haidar Jupiter Fund LLC,Macro,Global,0.175959506638285,326000000,1,1.24350286926848
6503,Sandler Associates,Long Short Equities,North America,0.0324803356806429,320000000,1,0.82203653748708
6540,KWK Partners LP,Arbitrage,North America,0.0182917551125068,164000000,1,6.09163220112827
6735,Brookdale International Partners LP,Arbitrage,Global,0.064760086464505,685000000,1,1.13470067512411
6759,Caymus Energy Fund LP,Long Short Equities,North America,0.169495816917582,121000000,1,0.810220797286146
6760,CCI Healthcare Partners Diversified LP,Long Short Equities,North America,0.219210706629372,419000000,1,0.807763453890176
6856,Brookdale Global Opportunity Fund,Arbitrage,Global,0.0630032915581366,251000000,1,1.48557065885603
6892,Twin Securities LP,Event Driven,North America,0.156208323911735,426000000,1,1.03217512435018
6999,FORT Global Diversified LP,Macro,Global,-0.139386198956323,169000000,1,0.928134907873474
7216,Parallax Fund LP,Relative Value,Global,-0.291823737289828,475000000,1,2.05243301024757
7222,Platinum Partners Value Arbitrage Fund (USA) LP,Multi-Strategy,Global,0.102966870403116,755000000,1,2.36862888837109
7331,Midway Market Neutral International Fund,Fixed Income,North America,0.229063755523964,743000000,1,1.87287198927174
7352,Platinum Partners Value Arbitrage Fund (International) Ltd,Multi-Strategy,Global,0.103183561727456,755000000,1,2.35871196279884
7728,OCCO Eastern European Fund - Class A USD,Long Short Equities,Emerging Markets,0.231786381165273,659000000,1,0.857579875818237
7762,Russell Clark Global Fund Ltd (Class A) - USD,Long Short Equities,Global,-0.107756199446671,372000000,1,1.47055782971794
8666,North MaxQ Macro Fund - Class A USD,Macro,Global,-0.158363741829746,720000000,1,2.66809881891201
8766,GAM Global Rates Hedge Fund - USD,Fixed Income,Global,0.103968310437281,510000000,1,1.20795768006127
8934,Maga Smaller Companies Fund Ltd - Class A USD,Long Short Equities,Europe,0.159707787026831,406000000,1,1.32176248959714
9328,The Cassiopeia Fund - Class B USD,Relative Value,Global,-0.000164414285917597,418000000,1,0.821938970150116
9478,Oceanic Hedge Fund - Class A,Long Short Equities,Global,0.0736017247585476,850000000,1,0.758047891863259
9513,Janus Henderson Octanis Fund - Class A USD,Long Short Equities,Global,0.0627173724483135,204000000,1,1.54444859846127
10074,The Merchant Commodity Fund,CTA/Managed Futures,Global,-0.0978402110296299,211000000,1,1.13236845438679
14228,Atlas Global Investments Ltd,Multi-Strategy,North America,0.112186749660814,794000000,1,1.3373881655901
14408,Mariner Partners LP,Multi-Strategy,Global,0.248977817459358,724000000,1,1.16489254900509
14425,Paloma Partners LLC,Multi-Strategy,Global,0.163806943734711,2273999870,1,1.84410767210109
14491,GAM Talentum Enhanced Europe Long/Short Fund - USD B,Long Short Equities,Europe,0.066555356610966,454000000,1,1.6646962639068
15561,Graham Global Investment Fund Ltd - Discretionary Enhanced Vol Portfolio,Macro,Global,-0.0266178442389624,2604999940,1,0.87579570515433
15562,Graham Global Investment Fund II SPC Ltd - Discretionary Enhanced Vol Segregated Portfolio,Macro,Global,-0.0266178442389624,2604999940,1,0.87579570515433
16067,Kohinoor Series Three Fund - Class B USD,Macro,Global,-0.364327164306605,302000000,1,0.801161401534466
16698,Waterfall Eden Fund LP,Distressed Debt,Global,0.0277946341172724,1102000000,1,5.14773465208046
17486,Macquarie Asian Alpha Fund - Class A USD,Long Short Equities,Asia inc Japan,0.140021684024996,1199000060,1,0.853635448465086
17492,LH Asian Trade Finance Fund Ltd - Class A,Others,Asia ex Japan,0.00265254990007353,225000000,1,21.7942355615724
17519,Regal Amazon Market Neutral Fund,Relative Value,Global,0.15110764601055,437000000,1,0.963192523067704
17606,Hudson Bay International Fund Ltd,Multi-Strategy,Global,0.0305536114597534,2439000060,1,2.18869429776719
17607,Hudson Bay Fund LP,Multi-Strategy,Global,0.0138435700899593,434000000,1,2.33219642493847
18606,Sector Healthcare Fund - Class A USD,Long Short Equities,Global,0.0629440923930274,443000000,1,0.973854245106088
19170,MKP Credit Offshore Ltd,Fixed Income,Global,0.0740567064786127,3632000000,1,2.00241362881202
20076,Simplex Value Up Trust - USD Unhedged,Bottom-Up,Japan,0.139311318392724,385000000,1,0.801219599566443
21408,Tairen China Fund,Long Short Equities,Greater China,-0.318375762563894,217000000,1,1.34385747266808
22848,Waterfall Eden Fund Ltd,Distressed Debt,Global,0.0269774808633557,1102000000,1,5.03787732157504
23108,Sio Partners LP,Long Short Equities,North America,0.100139785942288,162000000,1,1.46960221281419
23832,MNJ Asia-Pacific Absolute Return Fund,Long Short Equities,Asia inc Japan,0.0576231571749433,105000000,1,1.66244487402717
25223,Segantii Asia-Pacific Equity Multi-Strategy Fund,Multi-Strategy,Asia inc Japan,-0.0412580041950536,878000000,1,1.0697645647716
25442,Harvest Small Cap Partners,Long Short Equities,North America,-0.0269774427164271,422000000,1,1.80403410464888
25896,TIG Arbitrage Associates LP/Ltd,Event Driven,Global,0.105502377961586,142000000,1,0.984778333625077
26256,BayCity Long-Short Credit (Offshore) Fund Ltd,Fixed Income,Global,0.0388437149317049,292000000,1,3.44281882275443
26915,DUNN World Monetary and Agriculture (WMA) Program,CTA/Managed Futures,Global,-0.494869704459796,379000000,1,0.967164400116092
26954,Revolution Capital Management Alpha Program,CTA/Managed Futures,Global,-0.122280950061277,175000000,1,1.82271328766291
27047,Waterfall Victoria Fund LP,Distressed Debt,Global,0.0160783773066113,250000000,1,3.63658085563191
27049,Waterfall Victoria Fund Ltd,Distressed Debt,Global,0.0236578891823847,250000000,1,3.44997574718873
27501,The Kawa Offshore Feeder Fund,Multi-Strategy,Global,0.0664386762406258,345000000,1,3.31517893574454
27679,Gruss Global Investors (Enhanced) Ltd - Class A USD,Multi-Strategy,Global,0.141919368079601,678000000,1,2.09941267289444
27680,Gruss Global Investors (Enhanced) LP - Class A USD,Multi-Strategy,Global,0.142329433140336,316000000,1,2.13658391307383
27938,Platinum Partners Credit Opportunities Fund International Ltd,Others,North America,-0.0180778681793364,243000000,1,21.4180422360987
28209,W Financial Fund LP,Others,North America,0.0257508162272923,158000000,1,4.55415590082864
28215,Victory Arcadia Fund - Class A USD,Others,Global,0.0135942562979602,256000000,1,1.90563242823065
28523,UMJ Kotoshiro Fund - USD,Long Short Equities,Japan,0.151889501221073,134000000,1,1.89918857795105
28538,CS IRIS Low Volatility - QI USD,Others,Global,0.0197904711538067,1426000000,1,6.22866553072385
28543,CS IRIS Balanced - QI USD,Others,Global,0.0457288190909263,1003000000,1,1.55236290948679
28801,Quantitative Tactical Aggressive Fund LLC,Others,North America,-0.374200692485327,545000000,1,1.1358798328914
29307,Securis I Fund,Others,Global,-0.0315272910727835,1396000000,1,4.40632322000103
29477,400 Capital Credit Opportunities Fund LP,Fixed Income,Global,0.0385381654141803,819000000,1,3.91052601854944
29612,Mudrick Distressed Opportunity Fund LP,Event Driven,North America,0.229918880771624,567000000,1,1.72756690330769
29613,Mudrick Distressed Opportunity Fund Offshore Ltd,Event Driven,North America,0.238514077070167,567000000,1,1.67148037017913
29658,Pine River Fixed Income Fund Ltd,Relative Value,North America,0.0435846948727466,3753999870,1,1.69453897049453
29684,Omni Macro Fund,Macro,Global,-0.384862466383186,269000000,1,1.49173581202166
29751,SPM Structured Servicing Holdings,Fixed Income,North America,-0.0247518705360167,1498000000,1,2.9193304232053
29754,SPM Opportunity,Fixed Income,North America,0.10543268158525,266000000,1,1.38994120542958
29755,SPM Core,Fixed Income,North America,0.0113051669921823,1404000000,1,1.96637741653638
29776,GAM Talentum Enhanced Europe Long/Short Fund - USD D,Long Short Equities,Europe,0.123683024808398,454000000,1,1.32270982528373
30145,Luxembourg Life Fund - Long Term Growth Fund - A Class,Fixed Income,Global,-0.0514059499192894,111000000,1,9.71329315744477
30354,Leadenhall Diversified Insurance Linked Investments Fund Plc - Class C USD,Others,Global,0.0123944968665925,425000000,1,3.45215800434412
30355,Leadenhall Value Insurance Linked Investments Fund Plc - Class C USD,Others,Global,0.0032000543507684,465000000,1,4.65593928878594
30414,Akito Fund USD - Class A Series 1,Long Short Equities,Japan,0.0561213791198331,683000000,1,2.88243722982798
30846,Sothic Capital European Opportunities Fund Ltd - Class A USD,Event Driven,Europe,0.152349485661937,419000000,1,1.49750119733584
31034,400 Capital Credit Opportunities Fund Ltd,Relative Value,Global,0.12511628246635,819000000,1,3.15101578522901
31062,LCJ FX Fund - Class A USD,Macro,Global,-0.020829697909892,143000000,1,0.909555848213588
31074,Dorsal Capital Partners LP,Long Short Equities,North America,0.0664760793358518,621000000,1,1.438215678611
31225,MW Japan Market Neutral Fund - Class A USD,Long Short Equities,Japan,0.0767229721086006,745000000,1,1.29051284720384
31438,RWC US Absolute Alpha Fund - Class B USD,Long Short Equities,North America,0.195868543793518,290000000,1,1.10464518025439
31570,Global Sigma Plus Program,CTA/Managed Futures,North America,-0.00196969371513341,203000000,1,7.03337567229607
31691,Nezu Japan Fund - USD,Long Short Equities,Japan,0.19464407764838,785000000,1,1.17643863201862
31777,RiverNorth Institutional Partners LP,Relative Value,North America,0.188162189126184,154000000,1,1.78860564969335
31880,Rosemawr Municipal Partners Fund LP,Fixed Income,North America,0.0673947866118439,410000000,1,1.13596426554377
31895,MidOcean Credit Opportunity Fund,Fixed Income,North America,0.117325625823822,784000000,1,3.7803093506244
32128,LIM Asia Special Situations Fund - Class A,Event Driven,Asia inc Japan,0.132061816423968,308000000,1,0.755944148992716
32202,TCA Global Credit Master Fund LP - A USD,Fixed Income,Global,0.00541142510864141,224000000,1,11.5172932827739
32310,Bridgewater Pure Alpha 18% Volatility Strategy,Multi-Strategy,Global,0.00178424969683439,27402000400,1,1.05527229181979
32431,STS Partners Fund LP,Fixed Income,North America,0.0485202165276007,1260000000,1,8.12519807872576
32770,Parametrica Global Fund Ltd,Long Short Equities,Global,0.0661997293550318,297000000,1,2.31730560933392
32823,Ascend Partners Fund I LP,Long Short Equities,North America,0.159245915529533,1738000000,1,1.44479318782664
32824,GIB Emerging Markets Opportunities Fund,Multi-Strategy,Emerging Markets,0.149780773200518,341000000,1,1.53805082005073
32878,Ascend Partners Fund I Ltd,Long Short Equities,North America,0.160534730141014,1738000000,1,1.24115930969802
32879,Ascend Partners Fund LP,Long Short Equities,North America,0.160617761873654,1738000000,1,1.4516134909069
32880,Ascend Partners Fund Ltd,Long Short Equities,North America,0.164548145837403,1738000000,1,1.48102879827875
32881,Ascend Partners Fund BPO Ltd,Long Short Equities,North America,0.160752651149744,1738000000,1,1.3312375029322
32882,MS PSAM Global Event UCITS Fund - Class I USD,Event Driven,Global,0.196226674368119,1303000060,1,1.33740733861025
33110,Global Alternative Credit Composite,Fixed Income,Global,0.146348671511774,368000000,1,1.40283029423008
33190,III Select Credit Fund Ltd - Type A,Relative Value,Global,0.0405452493342981,250000000,1,3.30525441380747
33192,III Select Credit Fund Ltd - Type B,Relative Value,Global,0.0380359818387815,250000000,1,3.44966705417804
33193,III Select Credit Fund Ltd - Type C,Relative Value,Global,0.0357037765068314,250000000,1,3.60445131486375
33322,TT Mid-Cap Europe Long Short Fund - Class B USD,Long Short Equities,Europe,-0.108676910660624,721000000,1,1.89044377552042
33349,Polar Capital European Forager Fund - B USD,Long Short Equities,Europe,0.178523793916769,615000000,1,1.89656728296688
33353,Polar Capital European Forager Fund - BY USD,Long Short Equities,Europe,0.178519040768475,615000000,1,2.15306270086316
33531,BAF Latam Trade Finance Fund - Class A,Others,Latin America,-0.00337922510964179,508000000,1,54.178511102342
33590,Glazer Enhanced Offshore Fund Ltd,Arbitrage,North America,0.0916525151414823,230000000,1,1.78732953019735
33730,WAF Master Fund LP,Relative Value,North America,0.0538601250110986,174000000,1,3.4336495720987
33758,The Mangrove Partners Fund LP,Event Driven,Global,0.156815671044753,427000000,1,2.19690748131997
33831,CS IRIS Life Fund - QI USD,Others,Global,-0.0387890076071245,377000000,1,3.90983244535126
33837,RWC US Absolute Alpha Fund - Class A USD,Long Short Equities,North America,0.205283001485172,290000000,1,1.23919039107628
34008,KLS Diversified Fund Ltd,Fixed Income,North America,0.0794793996506457,1551000060,1,0.985621607623479
34064,Candlewood Structured Credit Fund LP,Fixed Income,Global,0.00300389871633554,397000000,1,5.08633243441807
34097,Camden Bonds Plus Fund LLC,Fixed Income,North America,0.0270905126612853,124000000,1,0.823997295540103
34127,KIMCO Japan Long/Short Fund - USD,Long Short Equities,Japan,0.167143618470711,786000000,1,1.10561659485446
34343,Anson Investments Master Fund LP,Long Short Equities,North America,-0.0309845363123262,268000000,1,1.160878012507
34398,BG Fund - USD A Class,Multi-Strategy,Europe,0.184570636184944,1696999940,1,0.863464858323885
34541,Gruss Global Investors (Enhanced) Ltd - Class C USD,Multi-Strategy,Global,0.227241517568839,678000000,1,1.73402925846931
