FundID,FundName,FundStyle,GeoMandate,Beta,AUM,AUM_Increase,pAlphaSrp_3yr
5573,Mondiale Trading Program 1X,CTA/Managed Futures,Global,0.023877045004655,468000000,1,0.870726470353994
5724,Hyman Beck & Co - Global Portfolio,CTA/Managed Futures,North America,-0.250996143123541,181000000,1,0.820343428327106
5776,Sandler Offshore Fund,Long Short Equities,North America,0.0430323390917459,112000000,1,1.03579872099541
6043,Midway Market Neutral Fund LLC,Fixed Income,North America,0.219504855210679,439000000,1,1.32278213552391
6050,Malta Hedge Fund II LP,Long Short Equities,North America,0.247368742241278,579000000,1,1.73647234691525
6300,Owl Creek II LP,Event Driven,Global,0.232877979060703,506000000,1,0.818606245912358
6357,Quantitative Global Program,CTA/Managed Futures,Global,-0.0341022094191851,1887000060,1,1.02067951866032
6503,Sandler Associates,Long Short Equities,North America,0.044050550043678,168000000,1,1.09119218527376
6540,KWK Partners LP,Arbitrage,North America,0.0188326008389007,191000000,1,5.32660015461578
6735,Brookdale International Partners LP,Arbitrage,Global,0.0590969781423373,693000000,1,2.84268832896818
6759,Caymus Energy Fund LP,Long Short Equities,North America,0.132147623419446,142000000,1,1.22077292051222
6856,Brookdale Global Opportunity Fund,Arbitrage,Global,0.0544409875780001,418000000,1,2.82728971229577
7216,Parallax Fund LP,Relative Value,Global,-0.268783662147261,775000000,1,1.93892360813667
7331,Midway Market Neutral International Fund,Fixed Income,North America,0.219504855210679,439000000,1,1.32278213552391
7649,Chesapeake Diversified Program,CTA/Managed Futures,North America,0.239213250935316,164000000,1,0.914692131975515
7707,Aspect Diversified Fund - Class A USD,CTA/Managed Futures,Global,-0.136134774828777,775000000,1,0.894399412438072
7762,Russell Clark Global Fund Ltd (Class A) - USD,Long Short Equities,Global,-0.224744462074332,1096000000,1,1.00709326535025
7953,Russell Clark Global Fund LP (Class A) - US Onshore,Long Short Equities,Global,-0.225038689744967,265000000,1,1.02355342478838
8858,Stratus Fund Ltd - Class B Shares (USD Standard Leverage),Multi-Strategy,Global,0.0479125940822953,245000000,1,1.48574467647812
8934,Maga Smaller Companies Fund Ltd - Class A USD,Long Short Equities,Europe,0.178342838519698,282000000,1,0.850382897622638
9328,The Cassiopeia Fund - Class B USD,Relative Value,Global,0.000638534445666386,304000000,1,0.860839784576153
9399,Beach Horizon Fund Ltd - USD,CTA/Managed Futures,Global,-0.308488021864412,102000000,1,1.17351059032424
9457,Stratus Fund Ltd - Class C Shares (USD 1.5x Leverage),Multi-Strategy,Global,0.0886457366049288,245000000,1,1.4624858814431
9513,Janus Henderson Octanis Fund - Class A USD,Long Short Equities,Global,0.0775213585522507,148000000,1,1.34890932224533
10074,The Merchant Commodity Fund,CTA/Managed Futures,Global,-0.0789292365897554,215000000,1,0.938180276162915
10317,Sofaer Capital Asian Hedge Fund - B,Long Short Equities,Asia ex Japan,0.217840125068215,120000000,1,0.76880481833447
14228,Atlas Global Investments Ltd,Multi-Strategy,North America,0.105179663518807,1830000000,1,1.35022800996008
14425,Paloma Partners LLC,Multi-Strategy,Global,0.147398138340775,5416000000,1,2.47242699951161
14491,GAM Talentum Enhanced Europe Long/Short Fund - USD B,Long Short Equities,Europe,0.0800103375283426,344000000,1,1.01818650472769
15849,Finisterre Global Opportunity Fund,Multi-Strategy,Emerging Markets,0.199190698458414,1416999940,1,1.03971213487907
16685,Quantitative Global 3x Fund LLC,CTA/Managed Futures,Global,-0.129741396026775,218000000,1,1.05003267034322
16698,Waterfall Eden Fund LP,Distressed Debt,Global,0.0380127806722606,2249999870,1,1.60519513137358
17492,LH Asian Trade Finance Fund Ltd - Class A,Others,Asia ex Japan,0.00248459227920179,344000000,1,12.3173361155949
18073,Tenor Opportunity Fund,Arbitrage,North America,0.197942183851956,519000000,1,1.9053679310912
18606,Sector Healthcare Fund - Class A USD,Long Short Equities,Global,0.0542171871233929,629000000,1,1.6101819848358
21862,Millburn Multi-Markets Trading LP,CTA/Managed Futures,Global,-0.10991640902218,237000000,1,1.55239707415604
22848,Waterfall Eden Fund Ltd,Distressed Debt,Global,0.0406443948831287,2249999870,1,1.83084506102335
23024,Sandler Plus Domestic Fund LP,Long Short Equities,North America,0.103999472917049,219000000,1,1.02481994430949
23025,Sandler Plus Offshore Fund Ltd,Long Short Equities,North America,0.103489780541359,153000000,1,0.984758767823923
25223,Segantii Asia-Pacific Equity Multi-Strategy Fund,Multi-Strategy,Asia inc Japan,-0.0172747357407092,1862000000,1,1.28774582019944
25442,Harvest Small Cap Partners,Long Short Equities,North America,-0.0807590536968653,424000000,1,1.59112057902595
26387,Pinpoint Multi-Strategy Master Fund - Class A,Multi-Strategy,Asia inc Japan,0.186153238706651,333000000,1,1.16428252429611
26915,DUNN World Monetary and Agriculture (WMA) Program,CTA/Managed Futures,Global,-0.369816697437668,670000000,1,1.12756483988879
26954,Revolution Capital Management Alpha Program,CTA/Managed Futures,Global,-0.118207848968684,435000000,1,0.934840916657313
27047,Waterfall Victoria Fund LP,Distressed Debt,Global,0.0130874420646138,618000000,1,3.96620521805944
27049,Waterfall Victoria Fund Ltd,Distressed Debt,Global,0.0207339495927899,618000000,1,3.70005538887714
27258,AAM Absolute Return Fund Plc - USD,Long Short Equities,Global,-0.207392719903327,199000000,1,1.26581935922589
27501,The Kawa Offshore Feeder Fund,Multi-Strategy,Global,0.072971327027091,247000000,1,1.03582315437125
27712,Green Court Greater China Long/Short Equity Fund Ltd,Long Short Equities,Greater China,0.177992402499235,180000000,1,1.22268500717672
28209,W Financial Fund LP,Others,North America,0.0193519656958723,249000000,1,22.1392912892108
28215,Victory Arcadia Fund - Class A USD,Others,Global,-0.0133982150585985,524000000,1,3.64621846982836
28538,CS IRIS Low Volatility - QI USD,Others,Global,0.0144376001156078,1784999940,1,5.28746851477265
28543,CS IRIS Balanced - QI USD,Others,Global,0.0260234433023932,1487000060,1,4.16802819335812
28558,CS IRIS Enhanced - QI USD,Others,Global,0.0584274173192856,279000000,1,2.23304353608562
28661,MontLake DUNN-WMA Institutional UCITS Fund - USD C,CTA/Managed Futures,North America,-0.331875553128032,178000000,1,0.803085670016182
28801,Quantitative Tactical Aggressive Fund LLC,Others,North America,-0.230028600779746,656000000,1,1.00959717948938
29307,Securis I Fund,Others,Global,-0.0220190897742559,1764000000,1,3.82490958175202
29326,Renaissance Institutional Equities Fund,Long Short Equities,North America,0.231414931687359,13429999600,1,0.988623680931395
29477,400 Capital Credit Opportunities Fund LP,Fixed Income,Global,0.108938965470865,1071000000,1,0.922345505605267
29488,The Cambridge Strategy - Emerging Markets Currency Alpha Programme,Multi-Strategy,Emerging Markets,0.0205227034107126,149000000,1,1.39509921285091
29495,Millburn Multi-Markets Ltd,CTA/Managed Futures,Global,0.108880323850238,237000000,1,1.05259011756899
29751,SPM Structured Servicing Holdings,Fixed Income,North America,0.051172206066178,982000000,1,1.16587224501663
