FundID,FundName,FundStyle,GeoMandate,Beta,AUM,AUM_Increase,pAlphaSrp_3yr
5776,Sandler Offshore Fund,Long Short Equities,North America,0.040876592167654,115000000,1,1.39022443337535
6300,Owl Creek II LP,Event Driven,Global,0.242756408176097,547000000,1,1.07766641415308
6357,Quantitative Global Program,CTA/Managed Futures,Global,-0.0261686392590234,2003000060,1,1.43142977346254
6503,Sandler Associates,Long Short Equities,North America,0.0419363502130233,146000000,1,1.45472668474038
6540,KWK Partners LP,Arbitrage,North America,0.016585065924477,188000000,1,4.1710755442114
6735,Brookdale International Partners LP,Arbitrage,Global,0.0589491767333823,760000000,1,2.64484640537311
6856,Brookdale Global Opportunity Fund,Arbitrage,Global,0.0533724100036188,455000000,1,2.45736998586035
7216,Parallax Fund LP,Relative Value,Global,-0.267022964132314,775000000,1,1.52708234052073
7728,OCCO Eastern European Fund - Class A USD,Long Short Equities,Emerging Markets,0.191756007083302,486000000,1,0.982582300258743
8858,Stratus Fund Ltd - Class B Shares (USD Standard Leverage),Multi-Strategy,Global,0.0463443862217836,249000000,1,0.86864356721801
9328,The Cassiopeia Fund - Class B USD,Relative Value,Global,-0.00744564607247689,320000000,1,0.795592013264796
9457,Stratus Fund Ltd - Class C Shares (USD 1.5x Leverage),Multi-Strategy,Global,0.0858459209786583,249000000,1,0.866274096361213
14425,Paloma Partners LLC,Multi-Strategy,Global,0.145770274046189,5458999810,1,1.62556268888615
16685,Quantitative Global 3x Fund LLC,CTA/Managed Futures,Global,-0.105523478913443,386000000,1,1.48337718018234
16698,Waterfall Eden Fund LP,Distressed Debt,Global,0.038866790544901,2785999870,1,1.52386337596524
17492,LH Asian Trade Finance Fund Ltd - Class A,Others,Asia ex Japan,0.0020924096816557,445000000,1,10.8322139918429
18073,Tenor Opportunity Fund,Arbitrage,North America,0.194808823878108,611000000,1,1.60135327159376
18606,Sector Healthcare Fund - Class A USD,Long Short Equities,Global,0.0546452774668026,667000000,1,2.04738616362408
20076,Simplex Value Up Trust - USD Unhedged,Bottom-Up,Japan,0.179170537257969,539000000,1,0.979161576863963
21862,Millburn Multi-Markets Trading LP,CTA/Managed Futures,Global,-0.106285730865222,542000000,1,0.980050403923593
22848,Waterfall Eden Fund Ltd,Distressed Debt,Global,0.0414048382910377,2785999870,1,1.65283352994174
23024,Sandler Plus Domestic Fund LP,Long Short Equities,North America,0.100055164176164,214000000,1,1.46667392639847
23025,Sandler Plus Offshore Fund Ltd,Long Short Equities,North America,0.0995945334398418,143000000,1,1.4269340522373
25223,Segantii Asia-Pacific Equity Multi-Strategy Fund,Multi-Strategy,Asia inc Japan,-0.0190352924011154,2272999940,1,1.14947812056404
26387,Pinpoint Multi-Strategy Master Fund - Class A,Multi-Strategy,Asia inc Japan,0.170712668238087,412000000,1,1.13903140194893
27047,Waterfall Victoria Fund LP,Distressed Debt,Global,0.0124299368507068,871000000,1,5.42095226275939
27049,Waterfall Victoria Fund Ltd,Distressed Debt,Global,0.0199996774133492,871000000,1,5.38006989764459
27258,AAM Absolute Return Fund Plc - USD,Long Short Equities,Global,-0.194177731261939,267000000,1,1.32500061257692
27501,The Kawa Offshore Feeder Fund,Multi-Strategy,Global,0.0750556929107545,282000000,1,0.977831609745675
27712,Green Court Greater China Long/Short Equity Fund Ltd,Long Short Equities,Greater China,0.161452117165055,186000000,1,1.2490227893679
28209,W Financial Fund LP,Others,North America,0.0188305517047845,279000000,1,23.6387591951675
28215,Victory Arcadia Fund - Class A USD,Others,Global,-0.0155846079072637,585000000,1,3.69062892285967
28523,UMJ Kotoshiro Fund - USD,Long Short Equities,Japan,0.181120773777018,385000000,1,0.862575010552005
28801,Quantitative Tactical Aggressive Fund LLC,Others,North America,-0.26145506056102,1196999940,1,1.06912790532002
29326,Renaissance Institutional Equities Fund,Long Short Equities,North America,0.244306397529024,20056999900,1,1.37447015678132
30145,Luxembourg Life Fund - Long Term Growth Fund - A Class,Fixed Income,Global,-0.0522152503292596,769000000,1,12.6855128854528
30218,Parallax Offshore Investors Fund Ltd,Relative Value,Global,-0.124846138648884,1118000000,1,0.809928054580453
30414,Akito Fund USD - Class A Series 1,Long Short Equities,Japan,-0.00778326130599704,894000000,1,2.57287160711972
30705,Barak Structured Trade Finance Fund,Fixed Income,Middle East & Africa,-0.00133747578886496,717000000,1,17.3035014725171
31074,Dorsal Capital Partners LP,Long Short Equities,North America,0.108910761040058,2172000000,1,1.31493984985882
31225,MW Japan Market Neutral Fund - Class A USD,Long Short Equities,Japan,0.0567959596531087,1028000000,1,1.92157403167886
31340,Ancile Fund (Cayman) Ltd - Class B,Diversified Debt,Emerging Markets,0.00852278918080042,176000000,1,5.63108241194091
31497,Veritas Global Real Return Fund - A USD,Long Short Equities,Global,0.219288728106255,302000000,1,1.19489050577976
31570,Global Sigma Plus Program,CTA/Managed Futures,North America,-0.00045456335233621,194000000,1,0.793750557393246
31777,RiverNorth Institutional Partners LP,Relative Value,North America,0.193517627679185,195000000,1,0.83586230568029
31895,MidOcean Credit Opportunity Fund,Fixed Income,North America,0.12317046776483,759000000,1,0.756017635636947
31908,Glazer Enhanced Fund LP,Arbitrage,North America,0.0804881381108976,327000000,1,3.15091345159935
31987,Whitebox Multi-Strategy Partners LP,Multi-Strategy,North America,0.241855440676981,2231000060,1,0.771074018259448
32202,TCA Global Credit Master Fund LP - A USD,Fixed Income,Global,0.00574269048837899,471000000,1,10.1042058330801
32770,Parametrica Global Fund Ltd,Long Short Equities,Global,0.109387433043946,346000000,1,0.935849506413495
33186,KS Asia Absolute Return Fund IC,Multi-Strategy,Asia inc Japan,0.0890742170218621,222000000,1,2.35151377294218
33322,TT Mid-Cap Europe Long Short Fund - Class B USD,Long Short Equities,Europe,-0.115266621313712,885000000,1,1.83058525825351
33514,Sino Vision Greater China Market Neutral Fund,Long Short Equities,Greater China,0.0911278592877574,278000000,1,1.72694442932128
33531,BAF Latam Trade Finance Fund - Class A,Others,Latin America,-8.51679680261642e-06,959000000,1,11.5112452121363
33590,Glazer Enhanced Offshore Fund Ltd,Arbitrage,North America,0.103567490375674,610000000,1,3.3009579722373
33730,WAF Master Fund LP,Relative Value,North America,0.0644777774271951,473000000,1,1.30660861546932
33758,The Mangrove Partners Fund LP,Event Driven,Global,0.118670139674437,880000000,1,1.21250720952195
33831,CS IRIS Life Fund - QI USD,Others,Global,-0.0269985770118354,684000000,1,5.1999596149054
34097,Camden Bonds Plus Fund LLC,Fixed Income,North America,0.0151085129566391,266000000,1,1.19736815423319
34303,Lumyna - AQR Global Relative Value UCITS Fund - USD A Acc,Multi-Strategy,Global,0.0598414905091479,1791000060,1,0.786793797857252
34308,Lumyna - AQR Global Relative Value UCITS Fund - USD D Acc,Multi-Strategy,Global,0.0601202035523211,1791000060,1,0.79840837329498
34369,Credence Global - Class B,CTA/Managed Futures,Global,0.131044485818592,363000000,1,2.16389378269178
34370,Credence Global - Class C,CTA/Managed Futures,Global,0.129153812402792,368000000,1,2.23082839144032
34398,BG Fund - USD A Class,Multi-Strategy,Europe,0.169522185391579,3448000000,1,1.97414964552167
34426,Graticule Asia Macro Fund Ltd - Class A,Macro,Asia inc Japan,0.117730459899952,4792999940,1,0.930433632268066
34558,Weiss Multi-Strategy Partners LLC,Multi-Strategy,Global,0.0862100231858675,574000000,1,1.04158812520012
34567,Weiss Multi-Strategy Partners (Cayman) Ltd,Multi-Strategy,Global,0.089994803848786,574000000,1,0.802861982159315
34777,Waterfall Victoria ERISA Fund Ltd,Distressed Debt,Global,0.0456816586208114,871000000,1,5.13598697699111
34811,Oddo BHF Merger Arbitrage Fund - Class 3 USD,Arbitrage,Global,0.0956106264547798,382000000,1,1.84374924776015
34824,Twin Tree Capital Partners LP,Relative Value,Global,-0.00779054465471265,436000000,1,1.97626240223176
34825,Nextar Fund Class B Shares,Macro,Global,0.0809717027621771,709000000,1,1.26535182202502
34957,PIMCO Global Credit Opportunity Fund,Relative Value,Global,-0.0447641269985154,3612000000,1,1.39995297810928
35307,Voya Mortgage Investment Fund,Fixed Income,North America,0.10411000228005,1472000000,1,0.886087985184334
35430,ChapelGate Credit Opportunity Fund Ltd - Class A,Fixed Income,Global,0.123267916691815,706000000,1,2.93404700386905
35473,LibreMax Partners LP,Fixed Income,North America,-0.00472686387775366,1351000060,1,1.10909620560467
35478,LibreMax Offshore Fund Ltd,Fixed Income,North America,-0.00468144455121037,1351000060,1,1.11103724305396
35660,Emso Fund Ltd,Multi-Strategy,Emerging Markets,0.127708705990094,468000000,1,1.39206501823414
35745,Pictet TR - Corto Europe - HI USD,Long Short Equities,Europe,0.162482007159332,281000000,1,1.04876835626826
35751,Pictet TR - Corto Europe - HP USD,Long Short Equities,Europe,0.162610091608673,281000000,1,0.924469789628446
36530,True Partner Offshore Fund Series B-1,Arbitrage,Global,-0.243347367745861,108000000,1,0.775948692753825
36545,Capstone Vol (Offshore) Ltd,Relative Value,Global,0.0738673887916865,2342000130,1,1.31085791437723
36771,LGT (Lux) I Cat Bond Fund USD B2,Event Driven,Global,0.00452367826319325,695000000,1,1.5630964248236
37075,Agora Fund Ltd - USD,Long Short Equities,Europe,-0.0347243047036192,553000000,1,1.77315604031633
37076,Agora LP-B,Long Short Equities,Europe,-0.0727253490971275,553000000,1,1.9541148027306
37550,Napier Park European Credit Opportunities Fund,Fixed Income,Europe,0.208386240784148,754000000,1,1.57468986403477
37585,Structured Alpha 500,Arbitrage,North America,0.121675322090684,1160000000,1,1.37084106673481
37586,Structured Alpha 1000,Arbitrage,North America,0.245266541043774,948000000,1,1.43370142419578
37608,Rubrics Global Credit UCITS Fund Class A - USD,Fixed Income,Global,0.184058420739344,381000000,1,1.10916491209564
37936,Alphadyne International Master Fund,Macro,Global,0.116554074273829,2120999940,1,0.971940293697358
37937,ABCA Reversion Fund - Class C USD,Arbitrage,Global,-0.0406055795672419,235000000,1,1.45422366215701
38011,BG ERISA Fund - USD A Class,Multi-Strategy,Europe,0.0627137651462611,3448000000,1,2.28034576204619
38024,III Credit Opportunities Fund LP - Seed Series,Relative Value,North America,0.130962070014605,231000000,1,1.69600979537215
38200,Good Hill Partners Fund LP,Fixed Income,North America,0.106508864782923,305000000,1,2.73592214008434
38375,Serone Key Opportunities Fund - Class A USD,Diversified Debt,Global,0.191346318726193,179000000,1,2.80388876914739
