FundID,FundName,FundStyle,GeoMandate,Beta,AUM,AUM_Increase,pAlphaSrp_3yr
5701,Providence MBS Offshore Fund Ltd,Fixed Income,North America,0.0634226831182918,1816999940,1,2.24149052420493
5776,Sandler Offshore Fund,Long Short Equities,North America,0.020189497343898,131000000,1,3.14959552231027
5798,Haidar Jupiter International Ltd,Macro,Global,0.148538016248877,141000000,1,1.24506383170885
5852,IIG Trade Opportunities Fund NV - Class A Investor Shares,Others,Global,0.00533081866940715,326000000,1,39.0413808912674
5866,Twin Offshore Ltd,Event Driven,North America,0.155992751436158,228000000,1,1.30105777508285
5924,Bridgewater Pure Alpha 12% Volatility Strategy,Multi-Strategy,Global,-0.115100271986885,10423000100,1,2.61246982804549
5944,Lynx Fund I (Master Fund) Ltd,Fixed Income,North America,0.0425223410124192,169000000,1,2.01621664227197
5958,AlphaBridge Fixed Income Fund Ltd,Fixed Income,North America,0.0231283690857133,137000000,1,4.07393678147205
6036,Gabelli Associates Fund LP,Arbitrage,North America,0.13955758009063,211000000,1,0.849225737253025
6152,MKP Credit LP,Fixed Income,Global,0.0490917153728561,2084999940,1,1.05921910051793
6320,Haidar Jupiter Fund LLC,Macro,Global,0.148620245728565,141000000,1,1.2400667458849
6503,Sandler Associates,Long Short Equities,North America,0.0204510336533067,385000000,1,3.19856694927372
6540,KWK Partners LP,Arbitrage,North America,0.0278134607436873,154000000,1,7.29758986765952
6735,Brookdale International Partners LP,Arbitrage,Global,0.0706203435474327,821000000,1,0.960599960087262
6856,Brookdale Global Opportunity Fund,Arbitrage,Global,0.068965628766714,375000000,1,0.978905962233855
6892,Twin Securities LP,Event Driven,North America,0.152681862119812,228000000,1,1.40002198269777
6997,FORT Global Contrarian LP,CTA/Managed Futures,Global,0.0161938647516106,306000000,1,1.22153458351951
6999,FORT Global Diversified LP,Macro,Global,-0.190952932152341,137000000,1,1.53935166855054
7216,Parallax Fund LP,Relative Value,Global,-0.292682822572585,315000000,1,1.65185540996555
7222,Platinum Partners Value Arbitrage Fund (USA) LP,Multi-Strategy,Global,0.125784523547019,704000000,1,4.68401575115046
7334,MKP Opportunity Offshore Ltd,Macro,Global,-0.0828671360492505,2712000000,1,1.27307902441519
7352,Platinum Partners Value Arbitrage Fund (International) Ltd,Multi-Strategy,Global,0.126082183971714,704000000,1,4.67855521339745
7413,Equilibria Japan Fund Ltd - USD,Long Short Equities,Japan,0.104852010476598,101000000,1,1.20893461038975
7446,Providence MBS Fund LP,Fixed Income,North America,0.0635613349619771,1816999940,1,2.23016385204143
7667,Forum Global Opportunities Fund Ltd,Macro,Global,-0.418515196623074,298000000,1,1.84775343786769
7685,Estlander & Partners Global Markets Program,CTA/Managed Futures,Global,-0.00849122684612845,120000000,1,0.942057010868107
7707,Aspect Diversified Fund - Class A USD,CTA/Managed Futures,Global,-0.214293927591107,1486000000,1,0.854075699574601
7728,OCCO Eastern European Fund - Class A USD,Long Short Equities,Emerging Markets,0.244029991490291,567000000,1,1.28793972215638
7895,UFG Russia Select,Long Short Equities,Eastern Europe & Russia,-0.0722256760917436,163000000,1,2.26599903839677
7915,The Winton Fund Ltd - Tranche B (USD),Multi-Strategy,Global,-0.11289527209119,10307000300,1,1.06396689570996
8036,BlueCrest Capital International Fund,Relative Value,Global,0.0996482013737184,7192999940,1,1.93331765676258
8666,North MaxQ Macro Fund - Class A USD,Macro,Global,-0.160798474965731,186000000,1,0.996483927447019
8766,GAM Global Rates Hedge Fund - USD,Fixed Income,Global,0.113986259152806,201000000,1,0.963660667623812
8901,Aviva Investors Alternative Funds PCC Ltd G7 Fixed Income Fund - USD,Fixed Income,Europe,-0.0600404408889866,703000000,1,1.50119065273885
9085,Armajaro Commodities Fund - Class A USD,Macro,Global,0.16610163818674,1120999940,1,1.26343804041942
9328,The Cassiopeia Fund - Class B USD,Relative Value,Global,-0.0014452319357137,622000000,1,1.53773520056608
10339,LIM Japan Event Fund - USD Series 1,Multi-Strategy,Japan,0.221429384167056,147000000,1,0.86199339384314
10424,ASM Asia Recovery Fund,Distressed Debt,Asia ex Japan,0.119211743700072,577000000,1,2.01582394585044
14228,Atlas Global Investments Ltd,Multi-Strategy,North America,0.101815029476643,1080000000,1,1.705693753218
14425,Paloma Partners LLC,Multi-Strategy,Global,0.152761642061087,1916000000,1,1.5361782547486
14491,GAM Talentum Enhanced Europe Long/Short Fund - USD B,Long Short Equities,Europe,0.0488149043207451,189000000,1,2.24116697492728
15502,Cazenove UK Dynamic Absolute Return Fund - Class B USD,Long Short Equities,Europe,0.156031174591323,162000000,1,1.01137732606999
15695,Armajaro Commodities Fund - Class C USD,Macro,Global,0.163100235781035,1120999940,1,1.14770924302969
16067,Kohinoor Series Three Fund - Class B USD,Macro,Global,-0.381536341375699,284000000,1,1.24586218620319
16698,Waterfall Eden Fund LP,Distressed Debt,Global,0.0163199593692716,451000000,1,4.20711127909344
17138,Eagle Global,Macro,Global,0.00511904114188478,917000000,1,1.06284708329215
17486,Macquarie Asian Alpha Fund - Class A USD,Long Short Equities,Asia inc Japan,0.126100373535389,946000000,1,1.90129883518125
17519,Regal Amazon Market Neutral Fund,Relative Value,Global,0.160317635711719,454000000,1,1.41338367773535
17606,Hudson Bay International Fund Ltd,Multi-Strategy,Global,0.0420792972899378,961000000,1,2.94952335596712
17607,Hudson Bay Fund LP,Multi-Strategy,Global,0.0242616250547242,540000000,1,2.98922088377899
18073,Tenor Opportunity Fund,Arbitrage,North America,0.231957096635577,542000000,1,0.893380861389781
19170,MKP Credit Offshore Ltd,Fixed Income,Global,0.0490917153728561,2084999940,1,1.05921910051793
19367,Omni Global Fund,Event Driven,Global,0.0807018116485855,155000000,1,1.49097216043484
20700,Act II Partners LP,Long Short Equities,Global,0.24481797595881,251000000,1,1.12589449765508
21008,Ortus Fund (Cayman) Ltd,Macro,Global,0.0892053517504542,739000000,1,0.966097482654749
21408,Tairen China Fund,Long Short Equities,Greater China,-0.307936012978441,361000000,1,1.62551586076483
22848,Waterfall Eden Fund Ltd,Distressed Debt,Global,0.0113936440236106,451000000,1,4.80830812462253
23024,Sandler Plus Domestic Fund LP,Long Short Equities,North America,0.0603037747640223,184000000,1,3.0140593961284
23025,Sandler Plus Offshore Fund Ltd,Long Short Equities,North America,0.0593645195463437,262000000,1,2.96606654841454
23536,Krom River Commodity Fund - Class A USD,CTA/Managed Futures,Global,-0.113093058702975,176000000,1,1.67997064615397
25223,Segantii Asia-Pacific Equity Multi-Strategy Fund,Multi-Strategy,Asia inc Japan,-0.0565562594016202,619000000,1,1.34774564155927
25442,Harvest Small Cap Partners,Long Short Equities,North America,-0.045433722533292,290000000,1,0.848822267012169
26545,Hildene Opportunities Offshore Fund Ltd,Distressed Debt,North America,0.102460692525429,288000000,1,2.45279658790453
26815,Emil van Essen Spread Trading Program,CTA/Managed Futures,Global,-0.0610170120442159,412000000,1,0.779847488972725
